fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
7.020787491065445,0.23825825160822,0.46825825160822,2.542142430310467,0.05292692537525134,37.792125089345554,164.79212508934555,0.9957752750536074,3.5050550107214664,0.5441574982130889,9.907307462474867,4.0
6.2721246237786845,0.6319660015588986,0.0491784639367672,2.6032292943243305,0.044950707836206034,24.245892319683836,75.5575075244263,0.9935868895329455,3.2632804592600713,0.3554107680316164,9.81801694346252,4.0
8.749752100008223,0.3508075555355821,0.481206617501439,1.0071782714273967,0.03610767407141095,13.874380250020558,55.982054321431505,0.9919883353089305,2.9673577282130816,0.3308972839284246,10.512561974997944,4.0
6.275752269675568,0.4487374621720739,0.2738879161071875,4.48837764795483,0.060979939475318184,60.85368569252557,205.36873108603695,0.9939747492434414,3.2460117812694036,0.5364129917630398,9.88837764795483,4.0
6.506333570244732,0.3751184606068433,0.25319258732789485,4.7403706336052585,0.05483110479347381,61.978888099184225,202.59629366394742,0.9942722965068842,3.2427703493115794,0.608496364737367,9.868074126721051,4.0
6.496971886771523,0.3184859433857614,0.17545421698427158,3.0182048111009903,0.08561619811285871,21.323239622571744,190.51514056614238,0.9954897044150232,3.475454216984272,0.6041408301942606,9.535352075485651,4.0
7.235717303895428,0.3285437354845649,0.263791464175767,3.0123653072921095,0.03748901331068879,9.51098668931121,75.48901331068879,0.9916985178533064,3.15986213820191,0.36876346927078907,11.572253327672197,4.0
6.805336204580039,0.6070543203058311,0.05600861374011784,1.3320172274802358,0.05719956931299411,25.0,133.16008613740118,0.9927521560161823,3.1774706864120548,0.4012060296180825,10.19466379541996,4.0
6.975927096650035,0.32,0.39717630641126145,2.9152891923378434,0.044,16.19908870812544,66.12036451674982,0.9915041640325374,3.041203645167498,0.4436109355024947,11.479635483250176,4.0
6.9,0.39498540986001307,0.22,4.2750729506999345,0.030249270493000652,10.0,102.0,0.993,3.0,0.8675072950699935,11.6,4.0
6.7,0.54,0.27,7.1,0.049,8.0,178.0,0.99502,3.16,0.38,9.4,4.0
7.849775868087177,0.3089497277043455,0.4781284036956813,1.4762568073913624,0.04510502722956545,11.789945540869098,68.65754084434818,0.9929110999150524,3.055525136147827,0.5197262253304453,10.710502722956546,4.0
8.311696179748605,0.22636253483519542,0.36422227415223485,1.0811696179748604,0.045717544269622906,31.0941519101257,105.34093662912011,0.9919701286112402,3.0131812674175977,0.3612982292150837,10.434093662912012,4.0
7.331267361478179,0.3662256939305489,0.23439409762599733,2.0907031266518072,0.046304340105255686,15.343663192609103,145.74930554087283,0.9919228767308621,3.043746527704364,0.6225069445912718,11.037743060694511,4.0
7.737436573546418,0.22259447189492096,0.3858784550656744,1.438917078423814,0.04797701629080558,32.41215449343256,108.25944718949209,0.9920699182133959,3.079080651632223,0.39236463480297673,10.415270730394047,4.0
7.382781490315916,0.32827814903159164,0.32596024043499494,4.299337620455655,0.03451655529052252,4.218543268772773,32.046358171931935,0.9908315232210668,3.021721850968408,0.42642382215431424,12.07350985592953,4.0
6.459668837644865,0.29419869741308063,0.2000827905887836,4.744470691794314,0.05063808367084045,6.604967435327016,114.60496743532701,0.9952378474446917,3.2298344188224326,0.35,8.922649298841074,4.0
7.601764337709027,0.46982356622909727,0.5515798003750595,10.628067332083136,0.05223159600750119,44.79294264916389,237.5613466416627,0.9973859663339584,3.1416487531708075,0.5179294264916389,9.560352867541805,4.0
6.7227149107706925,0.462219463153426,0.19647510938487114,1.2,0.05141776043459803,8.096606361536635,107.09660636153663,0.9923321154073061,3.087415159038416,0.39516968192316826,9.874411730002375,4.0
7.555024641922101,0.5630998159961671,0.20397381390485317,6.202618609514683,0.048039279142720256,26.19214417145595,65.79476278097063,0.9932558952556194,3.0564189775223496,0.37537153371647597,11.060261860951469,4.0
6.493407971975296,0.3241206447641998,0.21868159439505913,14.021965063432221,0.0578516166445682,36.71977608407411,161.9065920280247,0.9978516417345186,3.1225273622419762,0.46587935523580026,9.23351992993824,4.0
7.223571136699687,0.36407174963034483,0.3382498978448903,3.823925798647022,0.04317501021551097,30.030350575742947,161.0,0.9939851793740759,3.1867323690577427,0.6111785568349843,11.103035057574294,4.0
7.6,0.5150098671997616,0.1669462255306836,8.776443033730526,0.08387222507124006,22.78243709217806,176.02195363477742,0.9975371238351264,3.3395609273044515,0.45586827819133546,9.37385298226232,4.0
7.180084943659563,0.36892087492993086,0.2573446591546083,3.714519430990092,0.033987572732368666,9.813276704226958,101.81327670422696,0.9931867232957731,3.0112033977463826,0.8207881078876613,11.506638352113479,4.0
5.275228883547413,0.4040596389556574,0.13589458433486004,1.4452981947782866,0.03837614441773707,9.7178916866972,45.03439714877693,0.9912594036104434,3.50589458433486,0.3981192779113147,11.562385558226293,4.0
6.714002584485058,0.2621664512929118,0.2657331610343294,7.39431998016053,0.044146632206865884,56.14002584485059,205.0066063620153,0.9957006606362016,3.1256670974141763,0.6256010337940235,9.29233807155594,4.0
6.536532607379049,0.5223942031326135,0.16850362304211652,2.236532607379049,0.047089782617473014,10.514963769578834,76.0,0.9925150876816569,3.3302682973720845,0.43877192041420093,10.715273549773757,4.0
8.434134985649962,0.2902404956949887,0.36,1.4276441690583395,0.04168269971299925,11.829325071750189,119.82932507175019,0.9951563951317483,3.178293250717502,0.4478846647533283,9.648797521525056,4.0
6.675060359245794,0.5450603592457945,0.2656415987925935,9.5329249690708,0.22596843411346973,21.687650898114487,193.93704730565653,0.9973879889098909,3.2080631317730606,0.6606295269434346,9.156174550942756,4.0
6.328279452275877,0.27429301369310305,0.38637565072500285,1.4213373288362119,0.06478918150422396,42.21592808094819,166.0,0.9957496167811121,3.524936130185348,0.5271465068465515,9.149872260370696,4.0
7.172097543915146,0.3160831837482616,0.38896020314672974,1.2979204062934593,0.04439168162517384,13.216636749652324,67.58752243776075,0.9922583886870341,3.051958408125869,0.4876256731328227,10.639168162517384,4.0
5.927870551296474,0.5959372171283539,0.04721294487035259,0.8309126208729398,0.031690873791270606,7.7939158608470684,50.10304206957647,0.9904012168278306,3.1781255657432923,0.4082433655661173,11.020608413915292,4.0
7.828266732552176,0.18919237906993783,0.3892400098828265,5.873162191834483,0.041282667325521764,23.0,109.43942843024534,0.9943881238401135,3.1055104540717693,0.4839428430245337,10.356057156975465,4.0
6.734280882096065,0.3052397059679783,0.21238014701601085,7.411539711790503,0.05865719117903935,14.104794119359566,83.34280882096066,0.995128027060262,3.06733558835517,0.4247602940320217,9.720958823871914,4.0
6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2,4.0
6.4,0.34,0.2,14.9,0.06,37.0,162.0,0.9983,3.13,0.45,9.0,4.0
6.936167766367012,0.4422694627727835,0.38570956643134,6.829431197047423,0.04438652686136082,15.067365693195882,116.22694627727836,0.9962386526861361,3.300673656931959,0.47184429781773174,9.858862394094848,4.0
7.435720883960812,0.2472620147326802,0.2744061915248427,1.3,0.046,8.27379852673198,64.54170515643807,0.9941452402946536,3.2928558232078373,0.5244651104951016,10.1363100736634,4.0
6.4514068295176905,0.5667262437652701,0.14205627318070763,4.809308095665552,0.057280304386752336,15.0,96.89718634096462,0.994986904975061,3.363549814554339,0.3620562731807076,9.05140682951769,4.0
8.9298332693157,0.2850656262003306,0.4460979062638016,11.951968786009918,0.044026250480132235,27.480312139900825,137.33770841335536,0.998060787514404,3.1101312524006612,0.3670166730684298,10.032458317328926,4.0
8.780256909176765,0.4450705110386544,0.596051381835353,6.656345993478897,0.046464744480672796,18.478846688403678,120.4506422729419,0.9964957693376807,3.1573268642755954,0.4592948896134559,10.15352555193272,4.0
7.480377474126197,0.19411324223785892,0.3437357681116625,9.438496232183624,0.049056621118929465,33.19622525873804,163.0094368531549,0.9955496255902181,3.04196225258738,0.5476602732864232,10.575659047548742,4.0
6.9,0.4093323279642724,0.22,4.2033383601786385,0.030966616398213617,10.0,102.0,0.993,3.0,0.8603338360178638,11.6,4.0
6.872863499414737,0.3568122219006053,0.10547100617928067,1.272707406335351,0.0383630687524386,5.908920625731579,55.0,0.9911499687813841,3.2027011626121755,0.3581784125146316,11.272738624951227,4.0
7.646527046940166,0.2746527046940167,0.6193054093880334,11.287155335709418,0.04087155335709417,58.0,174.9895285205125,0.9979641675436718,3.104062828876925,0.4453472953059833,8.826736476529918,4.0
7.656829726908182,0.6040755014897947,0.5600527720949005,2.5903389672245174,0.04982037750744898,17.53886747765308,127.2815100297959,0.9949951694836123,3.2525208023836716,0.5674264255214281,10.474264255214282,4.0
6.225264797926913,0.8463387841980013,0.1881845795335554,3.804992209847164,0.06713465743508377,8.0,109.62632398963457,0.9912439034290127,3.2403933018139512,0.4606051401554815,11.617095012956794,4.0
6.423657491804847,0.5673880734864968,0.06847828738986456,4.6131070346754806,0.03440984709332074,7.395779817148254,29.791559634296508,0.993237467890289,3.2636061162671703,0.48180305813358515,10.5,4.0
6.564488245793222,0.4703267631310166,0.029028354411051116,0.9064488245793223,0.04251633815655083,32.06448824579322,98.87102350841356,0.9922748322965325,3.130004321902051,0.46645314648137276,9.806448824579324,4.0
6.12900170227985,0.6099152898636546,0.034350255341977415,5.3495293881314145,0.03271374787215019,7.570621808225282,31.429378191774717,0.9932250097125168,3.275630920183279,0.4885310904112641,10.686063883102378,4.0
6.588235601184067,0.3729413607104405,0.21529319644779754,1.9999791194834113,0.0401176961894508,19.764712023681348,84.4705759526373,0.9925517685749192,3.22,0.4899989559741706,10.405874369214246,4.0
6.769865166042771,0.4433552819224642,0.19917842656684326,4.534242701123013,0.03728755070160486,11.301348339572296,100.6986516604277,0.9935465663026204,3.0989024738074944,0.7372624693636257,10.923298863422405,4.0
6.3918000994643265,0.44680333167559455,0.2951633515684599,4.6237667827083815,0.05788533068095129,57.56566384851074,204.40166583779728,0.9939360666335119,3.2092633018362964,0.5615566882172708,10.023766782708382,4.0
8.471039973530191,0.20451776412929018,0.3953663957648306,1.0965247968236231,0.045895743904708686,30.988415989412076,105.87257588353285,0.9919212339028476,3.001158401058792,0.3505792005293962,10.504633604235169,4.0
6.663176915156101,0.39619333562157066,0.15380666437842938,1.0801243558940394,0.028824307797918648,4.4560769494796615,85.1171281347209,0.9910997151494153,3.0907541051163676,0.32426794915799434,10.477817931996215,4.0
7.675513220328212,0.28122433898358945,0.5846994576071918,11.571370508681923,0.04242814915405035,56.653227118051646,178.87756610164107,0.9979587682712123,3.0751026440656424,0.44612169491794706,8.848973559343577,4.0
6.362592774013695,0.3944294917495915,0.20053339864493033,2.142741212435608,0.11946521493824604,8.27481445197261,110.17555664408218,0.9928099257807891,3.030229589716987,0.4152666993224652,9.570222657632868,4.0
7.384516797579321,0.2780085442097922,0.2439829115804156,1.4646022396772427,0.04970795520645514,13.061932809682716,97.61505599193107,0.994,3.168318208258206,0.46721302356427774,10.016817917417942,4.0
7.596493788497994,0.23032140272101723,0.2598246894248997,15.298831262832666,0.06697954709957163,32.014609214591694,165.98831262832664,0.9985991234471245,3.0302921842918336,0.4400292184291834,9.199415631416331,4.0
8.459564915709043,0.18606526264364343,0.29433908819926613,1.0959564915709046,0.02830326313218217,33.959564915709045,95.08087016858191,0.9927106999306131,2.8362674380650983,0.3622239296360026,9.995956491570904,4.0
6.718587625228813,0.42434948396452776,0.12035309369279676,1.3157989729691288,0.040533453657608964,42.561340180205804,114.0,0.9929249072144164,3.2209479383781474,0.3950185571167071,9.543865981979419,4.0
6.887017355104828,0.7441578097971727,0.1455791738742061,5.897538008249676,0.03755791738742061,17.83156195943454,50.908785142662026,0.993493900172981,3.1250531412169638,0.28505314121696373,10.892277681677252,4.0
6.274744399070012,0.3574744399070012,0.13878834013949826,4.991896893257584,0.04973721995350058,5.686860997675029,89.12116598605017,0.9940729987004444,3.1288905805114937,0.44121165986050176,9.37073090720741,4.0
7.474424389168022,0.30814249944861116,0.3090696951353997,2.372090854061992,0.0170700060531809,15.186060972920055,142.53484756769987,0.9913177037750277,3.047675792427405,0.6555818291876017,11.888363416247968,4.0
6.3,0.27,0.51,7.6,0.049,35.0,200.0,0.99548,3.16,0.54,9.4,4.0
6.758366756977189,0.3119645438224799,0.19751002709315665,3.1928044263094177,0.054344376693322295,14.947457091563653,83.93775067732892,0.9941114792231107,3.0466532972091245,0.46229584462214857,9.482295844622149,4.0
6.8419505895367365,0.6074648793270881,0.2353172936621423,2.8014693994010056,0.04758049410463264,9.79024705231632,58.048764738418406,0.9955804941046327,3.3641950589536735,0.509512352615816,9.62585176861021,4.0
6.8,0.63,0.04,1.3,0.058,25.0,133.0,0.99271,3.17,0.39,10.2,4.0
9.128334952935667,0.22291968710262094,0.4084936352076246,2.3654946069690252,0.05418579827016679,17.708031289737903,151.0,0.9951416062579476,3.0413271305011915,0.462919687102621,9.305308522004767,4.0
7.1357883513027724,0.3293687096650014,0.2637892652419434,3.2557944442305797,0.03370524552047213,8.98947849441669,103.34736200744442,0.9924610551970222,3.0202104301116663,0.7285269892183366,11.498947849441668,4.0
6.81456328433169,0.41228897454274377,0.323614700609675,5.177893868769989,0.0379245715310168,4.482448906416576,29.59297956256663,0.99148946934385,3.1230171387593284,0.5240702043743337,11.907020437433369,4.0
6.4327168001508905,0.3618207999622775,0.1339046400641282,5.793670399509608,0.055182079996227755,6.0,90.75462399886833,0.9952962022397058,3.082901760105623,0.46163584000754454,8.579942400829895,4.0
6.721496890637916,0.44677546640431254,0.05100956468930827,0.9221496890637917,0.04133877332021563,32.221496890637916,98.55700621872417,0.9923109442848468,3.105667981951123,0.4578176710149146,9.822149689063792,4.0
8.695123061240727,0.17202087949426842,0.43951230612407266,2.1682923129197578,0.04159582410114632,19.20208794942684,107.96167035954147,0.994877944827025,3.160104397471342,0.5564459348873905,10.2,4.0
7.113127876681948,0.21095475466777808,0.2825062310029175,2.679711463309716,0.03411934433347226,23.071606600083356,111.08354103343058,0.9940350819583159,3.3486872123318054,0.6366583586627768,10.208354103343057,4.0
7.530907207542254,0.2277667180605632,0.3371684814007043,1.5059823665985888,0.03991425611852114,7.296111967676054,105.60518404309859,0.9915579263827605,3.054077760646479,0.4914556754746475,11.329611196767607,4.0
8.5,0.19303335837412852,0.3651667918706426,1.1,0.03973002253671567,32.044996243880725,102.16834710577069,0.992211699023409,2.9407835461800924,0.3534833208129357,10.325833959353213,4.0
6.688436476995639,0.3952035853519623,0.10165580669811032,1.4653094309869177,0.04017345284506541,29.173452845065412,102.76872953991278,0.992822168823037,3.205952766948474,0.5233903351487644,9.925624317997093,4.0
5.949135603764336,0.5708144273404565,0.09797541792961484,1.2,0.05949135603764336,8.491356037643367,108.0,0.9930440491641408,3.140518637741398,0.4084940556710128,8.916173684001569,4.0
6.9650316363329,0.3723569888193459,0.37685734824087214,5.108446937077123,0.03873478573410023,3.9037244756426945,29.361489790257078,0.9911422346853856,3.090608570635991,0.5263851020974293,12.138510209742922,4.0
